#SHEETINFO | name=Vocabulary & Sentences,,,,,
"Mój tata może naprawić samochód.

Mój tata nie może naprawić samochodu.","My dad can fix the car.

My dad can't fix the car.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Możemy iść do kina dzisiaj.

Nie możemy iść do kina dzisiaj.","We can go to the cinema today.

We can't go to the cinema today.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Mój dziadek może jeździć na rowerze.

Mój dziadek nie może jeździć na rowerze.","My grandpa can ride a bike.

My grandpa can't ride a bike.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Mogę ci pomóc z zadaniem domowym.

Nie mogę ci pomóc z zadaniem domowym.","I can help you with your homework.

I can't help you with your homework.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Możesz tu parkować.

Nie możesz tu parkować.","You can park here.

You can't park here.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Moja siostra może tańczyć tango.

Moja siostra nie może tańczyć tango.","My sister can dance the tango.

My sister can't dance the tango.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Oni mogą przyjść na imprezę.

Oni nie mogą przyjść na imprezę.","They can come to the party.

They can't come to the party.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Możesz mnie usłyszeć?

Tak, mogę cię usłyszeć.","Can you hear me?

Yes, I can hear you.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Możesz mnie zobaczyć?

Nie, nie mogę cię zobaczyć.","Can you see me?

No, I can't see you.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Czy możesz mówić wolniej?

Tak, mogę mówić wolniej.","Can you speak slower?

Yes, I can speak slower.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Czy ona może napisać ten raport?

Tak, ona może napisać ten raport.","Can she write this report?

Yes, she can write this report.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Czy możemy zamówić pizzę?

Tak, możecie zamówić pizzę.","Can we order a pizza?

Yes, you can order a pizza.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Czy możesz pomóc mi z tym problemem?

Nie, nie mogę ci pomóc.","Can you help me with this problem?

No, I can't help you.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Czy pies może otworzyć drzwi?

Nie, pies nie może otworzyć drzwi.","Can a dog open the door?

No, a dog can't open the door.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Możesz mi przynieść szklankę wody?

Tak, mogę ci przynieść szklankę wody.","Can you bring me a glass of water?

Yes, I can bring you a glass of water.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Czy dzieci mogą oglądać ten film?

Nie, dzieci nie mogą oglądać tego filmu.","Can children watch this movie?

No, children can't watch this movie.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Czy mogę zadać ci pytanie?

Tak, możesz zadać mi pytanie.","Can I ask you a question?

Yes, you can ask me a question.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Czy ona może przyjść później?

Tak, ona może przyjść później.","Can she come later?

Yes, she can come later.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Czy mogę pożyczyć twoją książkę?

Nie, nie możesz pożyczyć mojej książki.","Can I borrow your book?

No, you can't borrow my book.",,,,"~#ttsA:en-US#~
~#no-swap#~"
Zróbmy plakat na konkurs.,Let's make a poster for the contest.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Lubię grać w piłkę nożną.,I like playing football.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Ona gra na pianinie codziennie.,She plays the piano every day.,,,,"~#ttsA:en-US#~
~#no-swap#~"
On jeździ na rowerze do szkoły.,He rides a bike to school.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Czy potrafisz jeździć konno?,Can you ride a horse?,,,,"~#ttsA:en-US#~
~#no-swap#~"
Zróbmy razem projekt.,Let's make a project together.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Możemy zrobić pizzę na kolację?,Can we make a pizza for dinner?,,,,"~#ttsA:en-US#~
~#no-swap#~"
Chodźmy pograć w koszykówkę!,Let's play basketball!,,,,"~#ttsA:en-US#~
~#no-swap#~"
Czy chcesz pograć w szachy?,Do you want to play chess?,,,,"~#ttsA:en-US#~
~#no-swap#~"
"Chodźmy do muzeum, a potem na lody.",Let's go to the museum and then for ice cream.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Lubię tenis i piłkę nożną.,I like tennis and football.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Możemy zrobić plakat i ulotki.,We can make a poster and flyers.,,,,"~#ttsA:en-US#~
~#no-swap#~"
"Ona gra w siatkówkę, ale nie lubi koszykówki.","She plays volleyball, but she doesn't like basketball.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"On jeździ na rowerze, ale nie potrafi jeździć na rolkach.","He rides a bike, but he can't ride roller skates.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Umiem grać na gitarze, ale nie umiem grać na skrzypcach.","I can play the guitar, but I can't play the violin.",,,,"~#ttsA:en-US#~
~#no-swap#~"
Możemy pojechać na rowerach i zrobić piknik.,We can ride our bikes and have a picnic.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Dzisiaj możemy zrobić tort albo ciasteczka.,"Today, we can make a cake or cookies.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"Ona gra w tenisa, ale jej brat nie lubi sportu.","She plays tennis, but her brother doesn't like sports.",,,,"~#ttsA:en-US#~
~#no-swap#~"
Oni jeżdżą na deskorolce i na rowerze.,They ride a skateboard and a bike.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Niech zobaczę...,Let me see...,,,,"~#ttsA:en-US#~
~#no-swap#~"
Świetny pomysł!,Great idea!,,,,"~#ttsA:en-US#~
~#no-swap#~"
Zgadzam się!,I agree!,,,,"~#ttsA:en-US#~
~#no-swap#~"
Nie jestem pewien/pewna.,I'm not sure.,,,,"~#ttsA:en-US#~
~#no-swap#~"
To nie jest dobry pomysł.,It's not a good idea.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Tak zróbmy!,Let's do that!,,,,"~#ttsA:en-US#~
~#no-swap#~"
"Chodźmy na łyżwy!
Chodźmy na lodowisko!",Let's go ice skating!,,,,"~#ttsA:en-US#~
~#no-swap#~"
Możemy iść do parku!,We can go to the park!,,,,"~#ttsA:en-US#~
~#no-swap#~"
Zróbmy coś fajnego!,Let's do something fun!,,,,"~#ttsA:en-US#~
~#no-swap#~"
Zagrajmy w piłkę nożną po szkole.,Let's play football after school.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Możemy obejrzeć mój nowy film na DVD.,We can watch my new DVD.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Zorganizujmy imprezę na twoje urodziny!,Let's have a party for your birthday!,,,,"~#ttsA:en-US#~
~#no-swap#~"
Pojedźmy na rowerach.,Let's ride our bikes.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Możemy zrobić czekoladowe babeczki.,We can make chocolate cupcakes.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Chodźmy na basen.,Let's go to the swimming pool.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Możemy pójść na spacer.,We can go for a walk.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Możemy pograć w gry planszowe.,We can play board games.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Chodźmy na pizzę.,Let's go for pizza.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Możemy zrobić domowy popcorn.,We can make homemade popcorn.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Spotkajmy się w centrum handlowym.,Let's meet at the shopping mall.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Pójdźmy na koncert.,Let's go to a concert.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Możemy odwiedzić dziadków.,We can visit our grandparents.,,,,"~#ttsA:en-US#~
~#no-swap#~"
zrobić plakat,to make a poster,"~#tts:nap:en-US{Let's make a poster for our project.}#~
Zróbmy plakat na nasz projekt.",,,~#ttsA:en-US#~
upiec babeczki,to make cupcakes,"~#tts:nap:en-US{I like to make cupcakes.}#~
Lubię robić babeczki.",,,~#ttsA:en-US#~
Znowu?!,Not again!,,,,"~#ttsA:en-US#~
~#no-swap#~"
Co się stało?,What's wrong?,,,,"~#ttsA:en-US#~
~#no-swap#~"
cały dzień,all day,"~#tts:nap:en-US{I was busy all day.}#~
Byłem zajęty cały dzień.",,,~#ttsA:en-US#~
"aparat, kamera",camera,"~#tts:nap:en-US{I took a picture with my camera.}#~
Zrobiłem zdjęcie aparatem.",,,~#ttsA:en-US#~
Nic nie widzę.,I can't see a thing.,,,,"~#ttsA:en-US#~
~#no-swap#~"
utalentowany,talented,"~#tts:nap:en-US{She is a talented singer.}#~
Ona jest utalentowaną piosenkarką.",,,~#ttsA:en-US#~
"video, klip video",video,"~#tts:nap:en-US{I watched a funny video on YouTube.}#~
Obejrzałem zabawny filmik na YouTube.",,,~#ttsA:en-US#~
"dobrze

studnia

więc",well,"~#tts:nap:en-US{I feel well today.}#~
Dziś czuję się dobrze.",,,~#ttsA:en-US#~
dzień uroczy,lovely day,"~#tts:nap:en-US{It's a lovely day.}#~
To jest piękny dzień.",,,~#ttsA:en-US#~
"Jedną minutkę, poproszę.
Chwileczkę.","One minute, please.",,,,"~#ttsA:en-US#~
~#no-swap#~"
"chłopaki, dziewczyny",guys,"~#tts:nap:en-US{Hey guys, what are you doing?}#~
Cześć chłopaki, co robicie?",,,~#ttsA:en-US#~
alfabet,alphabet,"~#tts:nap:en-US{I know the alphabet.}#~
Znam alfabet.",,,~#ttsA:en-US#~
kurs,course,"~#tts:nap:en-US{I'm taking a cooking course.}#~
Robię kurs gotowania.",,,~#ttsA:en-US#~
"ważny, istotny",important,"~#tts:nap:en-US{vital}#~

~#tts:nap:en-US{It's important to be honest.}#~
Ważne jest być uczciwym.

~#tts:nap:en-US{It is important to eat healthy.}#~
Ważne jest zdrowe odżywianie.",,,~#ttsA:en-US#~
język (mowa),language,"~#tts:nap:en-US{I'm learning a new language.}#~
Uczę się nowego języka.

~#tts:nap:en-US{He speaks three languages.}#~
Mówi w trzech językach.",,,~#ttsA:en-US#~
"litera

list",letter,"~#tts:nap:en-US{I wrote a letter to my friend.}#~
Napisałem list do przyjaciela.",,,~#ttsA:en-US#~
język migowy,sign language,"~#tts:nap:en-US{She knows sign language.}#~
Zna język migowy.",,,~#ttsA:en-US#~
nauczyciel,teacher,"~#tts:nap:en-US{My teacher is very nice.}#~
Mój nauczyciel jest bardzo miły.",,,~#ttsA:en-US#~
program telewizyjny,TV programme,"~#tts:nap:en-US{What is your favorite TV program?}#~
Jaki jest twój ulubiony program telewizyjny?",,,~#ttsA:en-US#~
słowo,word,"~#tts:nap:en-US{I don't know that word.}#~
Nie znam tego słowa.",,,~#ttsA:en-US#~
po szkole,after school,"~#tts:nap:en-US{I play football after school.}#~
Gram w piłkę nożną po szkole.",,,~#ttsA:en-US#~
klub,club,"~#tts:nap:en-US{I joined a swimming club.}#~
Dołączyłem do klubu pływackiego.

~#tts:nap:en-US{He is a member of the club.}#~
Jest członkiem klubu.",,,~#ttsA:en-US#~
"iść do łóżka, iść spać",to go to bed,"~#tts:nap:en-US{I'm tired, I think I'll go to bed early tonight.}#~
Jestem zmęczony, myślę, że dziś wieczorem pójdę wcześnie spać.",,,~#ttsA:en-US#~
spotykać się z przyjaciółmi,to hang out with my friends,"~#tts:nap:en-US{I like to hang out with my friends.}#~
Lubię spędzać czas z przyjaciółmi.",,,~#ttsA:en-US#~
"brać prysznic",to have a shower,"~#tts:nap:en-US{I have a shower every morning.}#~
Biorę prysznic każdego ranka.",,,~#ttsA:en-US#~
jeść śniadanie,to have breakfast,"~#tts:nap:en-US{I have breakfast at 8 am.}#~
Jem śniadanie o 8 rano.",,,~#ttsA:en-US#~
"jeść kolację, jeść obiad",to have dinner,"~#tts:nap:en-US{What time do you usually have dinner?}#~
O której godzinie zazwyczaj jesz kolację?",,,~#ttsA:en-US#~
mieć lekcje,to have lessons,"~#tts:nap:en-US{I have English lessons on Mondays.}#~
Mam lekcje angielskiego w poniedziałki.",,,~#ttsA:en-US#~
"jeść lunch, jeść obiad",to have lunch,"~#tts:nap:en-US{I usually have lunch at my desk.}#~
Zazwyczaj jem lunch przy biurku.",,,~#ttsA:en-US#~
słuchać muzyki,to listen to music,"~#tts:nap:en-US{I like to listen to music.}#~
Lubię słuchać muzyki.",,,~#ttsA:en-US#~
posprzątać pokój,to tidy my room,"~#tts:nap:en-US{I need to tidy my room.}#~
Muszę posprzątać swój pokój.",,,~#ttsA:en-US#~
oglądać telewizję,to watch TV,"~#tts:nap:en-US{I like to watch TV in the evening.}#~
Lubię oglądać telewizję wieczorem.",,,~#ttsA:en-US#~
No chodźcie!,"Come on, guys!",,,,"~#ttsA:en-US#~
~#no-swap#~"
Ja też.,Me too.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Naprawdę?,"Seriously?
Really?
Are you serious?",,,,"~#ttsA:en-US#~
~#no-swap#~"
spóźnić się do szkoły,to be late for school,"~#tts:nap:en-US{I was late for school today.}#~
Spóźniłem się dzisiaj do szkoły.",,,~#ttsA:en-US#~
muzyka poważna,classical music,"~#tts:nap:en-US{I like classical music.}#~
Lubię muzykę klasyczną.",,,~#ttsA:en-US#~
codzienne zajęcia,daily routine,"~#tts:nap:en-US{My daily routine is always the same.}#~
Moja codzienna rutyna jest zawsze taka sama.",,,~#ttsA:en-US#~
wcześnie,early,"~#tts:nap:en-US{I get up early every day.}#~
Wstaję wcześnie każdego dnia.",,,~#ttsA:en-US#~
przygotować się do szkoły,to get ready for school,"~#tts:nap:en-US{I need to get ready for school.}#~
Muszę się przygotować do szkoły.",,,~#ttsA:en-US#~
wieczorem,in the evening,"~#tts:nap:en-US{I like to watch TV in the evening.}#~
Lubię oglądać telewizję wieczorem.",,,~#ttsA:en-US#~
naleśniki,pancakes,"~#tts:nap:en-US{I like to eat pancakes for breakfast.}#~
Lubię jeść naleśniki na śniadanie.",,,~#ttsA:en-US#~
ankieta szkolna,school survey,"~#tts:nap:en-US{We did a school survey yesterday.}#~
Wczoraj zrobiliśmy ankietę szkolną.",,,~#ttsA:en-US#~
chodzić,to walk,"~#tts:nap:en-US{I like to walk in the park.}#~
Lubię chodzić po parku.",,,~#ttsA:en-US#~
poniedziałek,Monday,"~#tts:nap:en-US{Today is Monday.}#~
Dzisiaj jest poniedziałek.",,,~#ttsA:en-US#~
wtorek,Tuesday,"~#tts:nap:en-US{Tomorrow is Tuesday.}#~
Jutro jest wtorek.",,,~#ttsA:en-US#~
środa,Wednesday,"~#tts:nap:en-US{Today is Wednesday.}#~
Dzisiaj jest środa.",,,~#ttsA:en-US#~
czwartek,Thursday,"~#tts:nap:en-US{Tomorrow is Thursday.}#~
Jutro jest czwartek.",,,~#ttsA:en-US#~
piątek,Friday,"~#tts:nap:en-US{Tomorrow is Friday.}#~
Jutro jest piątek.",,,~#ttsA:en-US#~
sobota,Saturday,"~#tts:nap:en-US{Tomorrow is Saturday.}#~
Jutro jest sobota.",,,~#ttsA:en-US#~
niedziela,Sunday,"~#tts:nap:en-US{Tomorrow is Sunday.}#~
Jutro jest niedziela.",,,~#ttsA:en-US#~
zajęty,busy,"~#tts:nap:en-US{I'm very busy today.}#~
Jestem dziś bardzo zajęty.",,,~#ttsA:en-US#~
dzień wolny,free day,"~#tts:nap:en-US{Today is a free day for me.}#~
Dzisiaj mam wolny dzień.",,,~#ttsA:en-US#~
"sala gimnastyczna, klub fitness",gym,"~#tts:nap:en-US{I go to the gym every day.}#~
Chodzę na siłownię codziennie.",,,~#ttsA:en-US#~
A może we wtorek?,How about Tuesday?,,,,"~#ttsA:en-US#~
~#no-swap#~"
często,often,"~#tts:nap:en-US{frequently}#~

~#tts:nap:en-US{I often go to the movies.}#~
Często chodzę do kina.",,,~#ttsA:en-US#~
lekcja pływania,swimming lesson,"~#tts:nap:en-US{I have a swimming lesson today.}#~
Mam dzisiaj lekcję pływania.",,,~#ttsA:en-US#~
drużyna,team,"~#tts:nap:en-US{I play football with my team.}#~
Gram w piłkę nożną z moim zespołem.

~#tts:nap:en-US{Our team won the game.}#~
Nasza drużyna wygrała mecz.",,,~#ttsA:en-US#~
odwiedzać,to visit,"~#tts:nap:en-US{I visited my grandparents last weekend.}#~
Odwiedziłem moich dziadków w zeszły weekend.

~#tts:nap:en-US{I visited my grandparents last weekend.}#~
Odwiedziłem dziadków w zeszły weekend.",,,~#ttsA:en-US#~
Która jest godzina?,What time is it?,,,,"~#ttsA:en-US#~
~#no-swap#~"
Jest czwarta.,It's four o'clock.,,,,"~#ttsA:en-US#~
~#no-swap#~"
O której godzinie zaczyna się film?,What time is the film?,,,,"~#ttsA:en-US#~
~#no-swap#~"
O której godzinie zaczyna się mecz?,What time is the match?,,,,"~#ttsA:en-US#~
~#no-swap#~"
(Zaczyna się) Dziesięć (minut) po czwartej.,It's at ten (minutes) past four.,,,,"~#ttsA:en-US#~
~#no-swap#~"
(Zaczyna się) Kwadrans po czwartej.,It's at quarter past four.,,,,"~#ttsA:en-US#~
~#no-swap#~"
(Zaczyna się) O wpół do piątej.,It's at half past four.,,,,"~#ttsA:en-US#~
~#no-swap#~"
(Zaczyna się) Za piętnaście piąta.,It's at quarter to five.,,,,"~#ttsA:en-US#~
~#no-swap#~"
(Zaczyna się) Za dziesięć piąta.,It's at ten (minutes) to five.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Wyświetlają ten film znowu o...,The film is on again at...,,,,"~#ttsA:en-US#~
~#no-swap#~"
za późno,too late,"~#tts:nap:en-US{It's too late to go out.}#~
Jest za późno, żeby wyjść.",,,~#ttsA:en-US#~
styczeń,January,"~#tts:nap:en-US{It's January now.}#~
Teraz jest styczeń.",,,~#ttsA:en-US#~
luty,February,"~#tts:nap:en-US{It's February now.}#~
Teraz jest luty.",,,~#ttsA:en-US#~
marzec,March,"~#tts:nap:en-US{It's March now.}#~
Teraz jest marzec.",,,~#ttsA:en-US#~
kwiecień,April,"~#tts:nap:en-US{It's April now.}#~
Teraz jest kwiecień.",,,~#ttsA:en-US#~
maj,May,"~#tts:nap:en-US{It's May now.}#~
Teraz jest maj.",,,~#ttsA:en-US#~
czerwiec,June,"~#tts:nap:en-US{It's June now.}#~
Teraz jest czerwiec.",,,~#ttsA:en-US#~
lipiec,July,"~#tts:nap:en-US{It's July now.}#~
Teraz jest lipiec.",,,~#ttsA:en-US#~
sierpień,August,"~#tts:nap:en-US{It's August now.}#~
Teraz jest sierpień.",,,~#ttsA:en-US#~
wrzesień,September,"~#tts:nap:en-US{It's September now.}#~
Teraz jest wrzesień.",,,~#ttsA:en-US#~
październik,October,"~#tts:nap:en-US{It's October now.}#~
Teraz jest październik.",,,~#ttsA:en-US#~
listopad,November,"~#tts:nap:en-US{It's November now.}#~
Teraz jest listopad.",,,~#ttsA:en-US#~
grudzień,December,"~#tts:nap:en-US{It's December now.}#~
Teraz jest grudzień.",,,~#ttsA:en-US#~
blog,blog,"~#tts:nap:en-US{I have a blog about fashion.}#~
Mam bloga o modzie.",,,~#ttsA:en-US#~
"każdy, wszystkie/wszyscy/wszystko w grupie",every,"~#tts:nap:en-US{I go to school every day.}#~
Chodzę do szkoły codziennie.",,,~#ttsA:en-US#~
życie,life,"~#tts:nap:en-US{Life is good.}#~
Życie jest piękne.",,,~#ttsA:en-US#~
żyć,to live,"~#tts:nap:en-US{I live in a small town.}#~
Mieszkam w małym mieście.",,,~#ttsA:en-US#~
mój własny,my own,"~#tts:nap:en-US{This is my own room.}#~
To jest mój własny pokój.",,,~#ttsA:en-US#~
"w internecie

połączony do sieci",online,"~#tts:nap:en-US{I like to shop online.}#~
Lubię robić zakupy online.

~#tts:nap:en-US{I bought the book online.}#~
Kupiłem książkę online.",,,~#ttsA:en-US#~
nastolatkowie,teenagers,"~#tts:nap:en-US{Teenagers like to listen to music.}#~
Nastolatki lubią słuchać muzyki.",,,~#ttsA:en-US#~
podróżować,to travel,"~#tts:nap:en-US{I want to travel the world.}#~
Chcę podróżować po świecie.",,,~#ttsA:en-US#~
spacerowanie,walking,"~#tts:nap:en-US{I like walking in the park.}#~
Lubię chodzić po parku.",,,~#ttsA:en-US#~
pisanie,writing,"~#tts:nap:en-US{I like writing stories.}#~
Lubię pisać historie.

~#tts:nap:en-US{Writing is my hobby.}#~
Pisanie jest moim hobby.",,,~#ttsA:en-US#~
spotkać się z przyjacielem/przyjaciółką,meet a friend,"~#tts:nap:en-US{I'm going to meet a friend after school.}#~
Idę spotkać się z przyjacielem po szkole.",,,~#ttsA:en-US#~
pojechać autobusem,take the bus,"~#tts:nap:en-US{I take the bus to school.}#~
Jeżdżę do szkoły autobusem.",,,~#ttsA:en-US#~
żyrafa,giraffe,"~#tts:nap:en-US{The giraffe is tall.}#~
Żyrafa jest wysoka.",,,~#ttsA:en-US#~
kangur,kangaroo,"~#tts:nap:en-US{Kangaroos live in Australia.}#~
Kangury żyją w Australii.",,,~#ttsA:en-US#~
wieloryb,whale,"~#tts:nap:en-US{Whales are very big animals.}#~
Wieloryby są bardzo dużymi zwierzętami.",,,~#ttsA:en-US#~
iguana,iguana,"~#tts:nap:en-US{Iguanas are reptiles.}#~
Iguany to gady.",,,~#ttsA:en-US#~
Nie przeszkadza mi to!,Don't mind!,,,,"~#ttsA:en-US#~
~#no-swap#~"
"No dobrze, niech będzie!","Oh, all right!",,,,"~#ttsA:en-US#~
~#no-swap#~"
Biedny (piesek)!,Poor (dog)!,,,,"~#ttsA:en-US#~
~#no-swap#~"
"ponieważ, z powodu",because,"~#tts:nap:en-US{I can't go out because it's raining.}#~
Nie mogę wyjść, bo pada.

~#tts:nap:en-US{Because it was raining, we stayed at home.}#~
Ponieważ padało, zostaliśmy w domu.",,,~#ttsA:en-US#~
"przed (wcześniej, w czasie lub kolejności)",before,"~#tts:nap:en-US{in front of}#~

~#tts:nap:en-US{I need to finish my homework before I can go out.}#~
Muszę skończyć zadanie domowe, zanim wyjdę.",,,~#ttsA:en-US#~
każdego dnia,every day,"~#tts:nap:en-US{daily}#~

~#tts:nap:en-US{I go to school every day.}#~
Chodzę do szkoły codziennie.",,,~#ttsA:en-US#~
ciężka praca,hard work,"~#tts:nap:en-US{Learning a new language is hard work.}#~
Nauczenie się nowego języka jest ciężką pracą.",,,~#ttsA:en-US#~
alergia na,allergic to,"~#tts:nap:en-US{I'm allergic to cats.}#~
Jestem uczulony na koty.",,,~#ttsA:en-US#~
szczeniak,puppy,"~#tts:nap:en-US{My puppy is very cute.}#~
Mój szczeniak jest bardzo słodki.",,,~#ttsA:en-US#~
iść z psem na spacer,to take the dog for a walk,"~#tts:nap:en-US{I take my dog for a walk every day.}#~
Codziennie wyprowadzam psa na spacer.",,,~#ttsA:en-US#~
w ogóle,at all,"~#tts:nap:en-US{I don't like football at all.}#~
W ogóle nie lubię piłki nożnej.",,,~#ttsA:en-US#~
język obcy,foreign language,"~#tts:nap:en-US{I'm learning a foreign language.}#~
Uczę się języka obcego.",,,~#ttsA:en-US#~
wywiad,interview,"~#tts:nap:en-US{I have an interview tomorrow.}#~
Mam jutro rozmowę kwalifikacyjną.

~#tts:nap:en-US{I have an interview for a job tomorrow.}#~
Jutro mam rozmowę kwalifikacyjną na pracę.",,,~#ttsA:en-US#~
"magazyn, czasopismo",magazine,"~#tts:nap:en-US{I like to read magazines.}#~
Lubię czytać czasopisma.",,,~#ttsA:en-US#~
"gracz
odtwarzacz",player,"~#tts:nap:en-US{He is a good football player.}#~
On jest dobrym piłkarzem.",,,~#ttsA:en-US#~
relaksować się,to relax,"~#tts:nap:en-US{I like to relax by watching TV.}#~
Lubię relaksować się oglądając telewizję.

~#tts:nap:en-US{I need to relax after work.}#~
Muszę się zrelaksować po pracy.",,,~#ttsA:en-US#~
reporter,reporter,"~#tts:nap:en-US{She is a famous reporter.}#~
Ona jest słynną reporterką.",,,~#ttsA:en-US#~
razem,together,"~#tts:nap:en-US{Let's go together.}#~
Chodźmy razem.

~#tts:nap:en-US{We are going to the party together.}#~
Idziemy razem na imprezę.",,,~#ttsA:en-US#~
wygrywać,to win,"~#tts:nap:en-US{I want to win the competition.}#~
Chcę wygrać zawody.

~#tts:nap:en-US{He won the race.}#~
Wygrał wyścig.",,,~#ttsA:en-US#~
pracować,to work,"~#tts:nap:en-US{I work in a bank.}#~
Pracuję w banku.",,,~#ttsA:en-US#~
Czy mógłbym prosić jeden bilet/ dwa bilety do zoo?,"Can I have one ticket/two tickets to the zoo, please?",,,,"~#ttsA:en-US#~
~#no-swap#~"
W czym mogę pomóc?,Can I help you?,,,,"~#ttsA:en-US#~
~#no-swap#~"
Tu są wasze bilety.,Here are your tickets.,,,,"~#ttsA:en-US#~
~#no-swap#~"
Tu jest twój bilet.,Here is your ticket.,,,,"~#ttsA:en-US#~
~#no-swap#~"
To będzie osiemnaście (funtów) pięćdziesiąt (pensów).,That's eighteen (pounds) fifty.,,,,"~#ttsA:en-US#~
~#no-swap#~"
przewodnik (osoba oprowadzająca turystów i udzielająca informacji),guide,"~#tts:nap:en-US{The tour guide was very informative.}#~
Przewodnik był bardzo pouczający.

~#tts:nap:en-US{The tour guide showed us around the city.}#~
Przewodnik oprowadził nas po mieście.",,,~#ttsA:en-US#~
"Jestem tak głodny/głodna, że mógłbym/mogłabym zjeść konia z kopytami.",I could eat a horse.,,,,"~#ttsA:en-US#~
~#no-swap#~"
"wejściówka
przejście

przekazać dalej
zdać, zaliczyć (np. egzamin)","pass

to pass","~#tts:nap:en-US{I need a pass to get into the park.}#~
Potrzebuję przepustki, żeby wejść do parku.",,,~#ttsA:en-US#~
"zaczynać, rozpocząć
gwałtownie ruszyć",to start,"~#tts:nap:en-US{Let's start the game.}#~
Zacznijmy grę.",,,~#ttsA:en-US#~
niebezpieczny,dangerous,"~#tts:nap:en-US{Tigers are dangerous animals.}#~
Tygrysy są niebezpiecznymi zwierzętami.",,,~#ttsA:en-US#~
"zdumiewający, niesamowity",amazing,"~#tts:nap:en-US{The view is amazing.}#~
Widok jest niesamowity.

~#tts:nap:en-US{The view from the top of the mountain was amazing.}#~
Widok z szczytu góry był niesamowity.",,,~#ttsA:en-US#~
55 kilometrów na godzinę,at 55 kilometres an hour,"~#tts:nap:en-US{The car is driving at 55 kilometres an hour.}#~
Samochód jedzie z prędkością 55 kilometrów na godzinę.",,,~#ttsA:en-US#~
pić,to drink,"~#tts:nap:en-US{I like to drink water.}#~
Lubię pić wodę.

~#tts:nap:en-US{I drank a glass of water.}#~
Wypiłem szklankę wody.",,,~#ttsA:en-US#~
jedzenie,food,"~#tts:nap:en-US{I like to eat healthy food.}#~
Lubię jeść zdrowe jedzenie.",,,~#ttsA:en-US#~
godzina,hour,"~#tts:nap:en-US{The lesson is one hour long.}#~
Lekcja trwa jedną godzinę.

~#tts:nap:en-US{I'll be there in an hour.}#~
Będę tam za godzinę.",,,~#ttsA:en-US#~
kilo,kilo,"~#tts:nap:en-US{I bought 2 kilos of apples.}#~
Kupiłem 2 kilogramy jabłek.",,,~#ttsA:en-US#~
liście,leaves,"~#tts:nap:en-US{The leaves are falling from the trees.}#~
Liście spadają z drzew.",,,~#ttsA:en-US#~
litr,litre,"~#tts:nap:en-US{I bought 1 litre of milk.}#~
Kupiłem 1 litr mleka.",,,~#ttsA:en-US#~
woda,water,"~#tts:nap:en-US{I need to drink some water.}#~
Muszę wypić trochę wody.",,,~#ttsA:en-US#~
jedzenie dla psa,dog food,"~#tts:nap:en-US{I buy dog food for my dog.}#~
Kupuję karmę dla swojego psa.",,,~#ttsA:en-US#~
sklep zoologiczny,pet shop,"~#tts:nap:en-US{I bought my cat at a pet shop.}#~
Kupiłem kota w sklepie zoologicznym.",,,~#ttsA:en-US#~
