#SHEETINFO | name=Vocabulary - Advanced,,,,,
Koziorożec,Capricorn,~#tts:nap:en-US{She is a Capricorn.}#~,,,~#ttsA:en-US#~
"głupkowaty, pomylony",loony,~#tts:nap:en-US{He's a bit loony.}#~,,,~#ttsA:en-US#~
"gruby, gęsty",thick,"~#tts:nap:en-US{fat, stout}#~

~#tts:nap:en-US{The soup was too thick.}#~",,,~#ttsA:en-US#~
skąpy,stingy,~#tts:nap:en-US{He's a stingy person and never spends any money.}#~,,,~#ttsA:en-US#~
zniesławienie,libel,~#tts:nap:en-US{The newspaper was sued for libel.}#~,,,~#ttsA:en-US#~
dostosować się,to conform,~#tts:nap:en-US{He refused to conform to the rules.}#~,,,~#ttsA:en-US#~
"obskurny, brudny, podły",sordid,"podły: ~#tts:nap:en-US{mean, lowdown, vile, despicable, scurvy}#~
~#tts:nap:en-US{awful, abominable, wicked, sordid}#~

obskurny: ~#tts:nap:en-US{dingy, sleazy}#~

~#tts:nap:en-US{The details of the crime were sordid.}#~",,,~#ttsA:en-US#~
"okazja, interes",bargain,"~#tts:nap:en-US{I got a bargain at the sale.}#~

~#tts:nap:en-US{They made a good bargain.}#~

~#tts:nap:en-US{I found a great bargain at the sale.}#~",,,~#ttsA:en-US#~
"stres, napięcie",strain,~#tts:nap:en-US{The strain of the work was starting to show.}#~,,,~#ttsA:en-US#~
"przyzwoity, porządny",decent,~#tts:nap:en-US{He's a decent guy.}#~,,,~#ttsA:en-US#~
"uczeń, praktykant",apprentice,~#tts:nap:en-US{She was an apprentice to a hairdresser.}#~,,,~#ttsA:en-US#~
środki,means,~#tts:nap:en-US{Money is a means to an end.}#~,,,~#ttsA:en-US#~
"ujrzeć, obserwować",to behold,~#tts:nap:en-US{It was a sight to behold.}#~,,,~#ttsA:en-US#~
"zamroczyć, przesłaniać, zaćmić",to cloud,~#tts:nap:en-US{The sky was cloudy.}#~,,,~#ttsA:en-US#~
"stawiać czoło, rozprawiać się z czymś",to tackle,~#tts:nap:en-US{He tackled the problem head-on.}#~,,,~#ttsA:en-US#~
złośliwy,malicious,"~#tts:nap:en-US{vicious}#~

~#tts:nap:en-US{He spread malicious rumors about her.}#~",,,~#ttsA:en-US#~
"barwa, odcień koloru",hue,"~#tts:nap:en-US{tint, tone, tinge}#~

~#tts:nap:en-US{The flowers were of different hues.}#~",,,~#ttsA:en-US#~
kat,"executioner, hangman, torturer",~#tts:nap:en-US{The executioner carried out the sentence.}#~,,,~#ttsA:en-US#~
"spór, spór sądowy",litigation,~#tts:nap:en-US{The dispute resulted in litigation.}#~,,,~#ttsA:en-US#~
"sprawa sądowa, proces sądowy",court case,"~#tts:nap:en-US{lawsuit}#~

~#tts:nap:en-US{The court case lasted for several weeks.}#~",,,~#ttsA:en-US#~
zbrukany,tainted,~#tts:nap:en-US{The food was tainted with poison.}#~,,,~#ttsA:en-US#~
"uraza, żal",grudge,"~#tts:nap:en-US{resent, begrudge, take offense at}#~

~#tts:nap:en-US{She held a grudge against him.}#~",,,~#ttsA:en-US#~
"musujący, gazowany",fizzy,~#tts:nap:en-US{The drink was fizzy.}#~,,,~#ttsA:en-US#~
hymn,anthem,~#tts:nap:en-US{They sang the national anthem.}#~,,,~#ttsA:en-US#~
zadowolony z siebie,smug,~#tts:nap:en-US{He had a smug expression on his face.}#~,,,~#ttsA:en-US#~
"odosobniony, w zaciszu",secluded,~#tts:nap:en-US{The house was secluded and private.}#~,,,~#ttsA:en-US#~
"złowieszczy, złowrogi",ominous,"~#tts:nap:en-US{sinister}#~

~#tts:nap:en-US{The clouds looked ominous.}#~",,,~#ttsA:en-US#~
"nadchodzić, majaczyć, wynurzać się z mgły 
majaczyć na horyzoncie

warsztat tkacki","to loom
loom",~#tts:nap:en-US{The storm loomed on the horizon.}#~,,,~#ttsA:en-US#~
"wyścig, wiec",rally,~#tts:nap:en-US{They held a rally to protest the war.}#~,,,~#ttsA:en-US#~
"przekonywać, namawiać",to urge,~#tts:nap:en-US{He urged her to reconsider her decision.}#~,,,~#ttsA:en-US#~
"ogrom, ważność",magnitude,~#tts:nap:en-US{The magnitude of the disaster was immense.}#~,,,~#ttsA:en-US#~
absolwent,alumnus,~#tts:nap:en-US{He was an alumnus of Harvard University.}#~,,,~#ttsA:en-US#~
ukłucie,prick,~#tts:nap:en-US{He pricked his finger on a thorn.}#~,,,~#ttsA:en-US#~
"wskaźnik, przyrząd, kontrolka",gauge,~#tts:nap:en-US{He tried to gauge her reaction.}#~,,,~#ttsA:en-US#~
opactwo,abbey,~#tts:nap:en-US{The abbey was a beautiful old building.}#~,,,~#ttsA:en-US#~
klasztor,monastery,~#tts:nap:en-US{The monastery was home to a group of monks.}#~,,,~#ttsA:en-US#~
"nielegalny, zakazany, niedozwolony",illicit,~#tts:nap:en-US{The drug trade is illicit.}#~,,,~#ttsA:en-US#~
"informować kogoś o wszystkim, co się dzieje",to keep somebody posted,~#tts:nap:en-US{He promised to keep me posted on the situation.}#~,,,~#ttsA:en-US#~
"uznawać, uważać, sądzić",to deem,"~#tts:nap:en-US{to reckon, to think, to guess}#~

~#tts:nap:en-US{The judge deemed him guilty.}#~

~#tts:nap:en-US{The judge deemed the defendant guilty of the crime.}#~",,,~#ttsA:en-US#~
"strzęp, urywek",snippet,~#tts:nap:en-US{I read a snippet of the article.}#~,,,~#ttsA:en-US#~
"skradać się, grasować",to prowl,~#tts:nap:en-US{The tiger prowled through the jungle.}#~,,,~#ttsA:en-US#~
"posłuszny, usłuchany",obey,~#tts:nap:en-US{He obeyed the orders of his commanding officer.}#~,,,~#ttsA:en-US#~
"brutalny, wulgarny, ordynarny, surowy",crude,~#tts:nap:en-US{His language was crude.}#~,,,~#ttsA:en-US#~
kusy,skimpy,~#tts:nap:en-US{Her skirt was skimpy.}#~,,,~#ttsA:en-US#~
"szał, szaleństwo, gwałtowna emocja lub działanie",frenzy,"~#tts:nap:en-US{fury, tantrum}#~

~#tts:nap:en-US{The crowd was in a frenzy of excitement.}#~",,,~#ttsA:en-US#~
płacz,weep,~#tts:nap:en-US{She wept with joy.}#~,,,~#ttsA:en-US#~
kominiarz,chimney sweep,~#tts:nap:en-US{The chimney sweep cleaned the chimney.}#~,,,~#ttsA:en-US#~
świta (obstawa),retinue,~#tts:nap:en-US{The king was accompanied by his retinue.}#~,,,~#ttsA:en-US#~
"pokonać, zwyciężyć",to vanquish,"~#tts:nap:en-US{to conquer, to overpower, to subdue}#~

~#tts:nap:en-US{The army vanquished the enemy.}#~",,,~#ttsA:en-US#~
"niepokój społeczny
zamieszki ",unrest,"~#tts:nap:en-US{anxiety, apprehension, angst, misgiving}#~

~#tts:nap:en-US{There was unrest in the city after the election.}#~",,,~#ttsA:en-US#~
nędza,squalor,~#tts:nap:en-US{The people lived in squalor.}#~,,,~#ttsA:en-US#~
"łapówka, przekupić",bribe,~#tts:nap:en-US{He tried to bribe the police officer.}#~,,,~#ttsA:en-US#~
ulotka,leaflet,"~#tts:nap:en-US{He handed out leaflets advertising the concert.}#~
~#tts:nap:en-US{He distributed leaflets.}#~",,,~#ttsA:en-US#~
"niedobór, deficyt",shortfall,~#tts:nap:en-US{There was a shortfall in the budget.}#~,,,~#ttsA:en-US#~
oberwanie chmury,cloud-burst,~#tts:nap:en-US{The cloud-burst caused a flood.}#~,,,~#ttsA:en-US#~
"łajać, besztać",to chide,~#tts:nap:en-US{She chided him for his bad behavior.}#~,,,~#ttsA:en-US#~
"domniemany, ukryty",implicit,~#tts:nap:en-US{The meaning was implicit in what he said.}#~,,,~#ttsA:en-US#~
zgon,demise,"~#tts:nap:en-US{His demise was sudden and unexpected.}#~
~#tts:nap:en-US{His demise was a great loss to the community.}#~",,,~#ttsA:en-US#~
utykać,to limp,~#tts:nap:en-US{He limped because of his injured leg.}#~,,,~#ttsA:en-US#~
"pucołowaty, pyzaty",chubby,~#tts:nap:en-US{The baby was chubby and adorable.}#~,,,~#ttsA:en-US#~
"bić, maltretować, tłuc",to batter,~#tts:nap:en-US{The storm battered the house.}#~,,,~#ttsA:en-US#~
"parszywy

wszawy, zawszony, nędzny",lousy,~#tts:nap:en-US{The weather was lousy.}#~,,,~#ttsA:en-US#~
powtarzać się,to recur,~#tts:nap:en-US{The problem kept recurring.}#~,,,~#ttsA:en-US#~
"komornik, administrator majątku ziemskiego, rządca, zarządca majątku",bailiff,~#tts:nap:en-US{The bailiff kept order in the courtroom.}#~,,,~#ttsA:en-US#~
"spuchnięty, opuchnięty",puffy,~#tts:nap:en-US{Her face was puffy after she cried.}#~,,,~#ttsA:en-US#~
"naruszenie prawa, wyłom, zerwanie",breach,~#tts:nap:en-US{The breach in the dam caused a flood.}#~,,,~#ttsA:en-US#~
"pęknięcie [med], przepuklina",rupture,~#tts:nap:en-US{The relationship had ruptured.}#~,,,~#ttsA:en-US#~
zachwyt,rapture,~#tts:nap:en-US{She was in a state of rapture.}#~,,,~#ttsA:en-US#~
wylęgać,to hatch,~#tts:nap:en-US{The chicken hatched from its egg.}#~,,,~#ttsA:en-US#~
luk,hatch,~#tts:nap:en-US{The hatch on the submarine was opened.}#~,,,~#ttsA:en-US#~
"nierozważny, lekkomyślny, beztroski",reckless,"~#tts:nap:en-US{He was a reckless driver.}#~

~#tts:nap:en-US{He was a reckless driver who often got into accidents.}#~",,,~#ttsA:en-US#~
"kara

zemsta, odpłata",retribution,~#tts:nap:en-US{She sought retribution for the wrongs done to her.}#~,,,~#ttsA:en-US#~
"szpon, pazur",talon,~#tts:nap:en-US{The eagle's talons were sharp.}#~,,,~#ttsA:en-US#~
pacjent albo więzień,inmate,~#tts:nap:en-US{The inmate was released from prison.}#~,,,~#ttsA:en-US#~
"podnosić, zwiększyć, wzmacniać",to bolster,~#tts:nap:en-US{He tried to bolster her spirits.}#~,,,~#ttsA:en-US#~
"kiwać się, podskakiwać",to bob,~#tts:nap:en-US{He bobbed his head in agreement.}#~,,,~#ttsA:en-US#~
dziąsło,gum,~#tts:nap:en-US{My gum is swollen and painful.}#~,,,~#ttsA:en-US#~
"sądzić, myśleć",to reckon,"~#tts:nap:en-US{to think, to guess, to deem}#~

~#tts:nap:en-US{I reckon it's going to rain.}#~",,,~#ttsA:en-US#~
"zawroty głowy, często medycznie lub silniejsze uczucie wirowania",vertigo,"~#tts:nap:en-US{dizzy}#~

~#tts:nap:en-US{He had a dizzy spell and felt vertigo.}#~",,,~#ttsA:en-US#~
"dziwiak, wariat",crank,~#tts:nap:en-US{He was a grumpy old crank.}#~,,,~#ttsA:en-US#~
"dzięki uprzejmości, za zgodą",by courtesy of,~#tts:nap:en-US{The book was published by courtesy of the author.}#~,,,~#ttsA:en-US#~
"pierwszeństwo, priorytet w kolejności lub ważności",precedence,~#tts:nap:en-US{Precedence should be given to the elderly.}#~,,,~#ttsA:en-US#~
akademik,"dormitory, dorm",~#tts:nap:en-US{He lived in a dormitory at college.}#~,,,~#ttsA:en-US#~
"ogromny, przytłaczający, wszechogarniający",overwhelming,"~#tts:nap:en-US{overpowering}#~

~#tts:nap:en-US{The feeling of grief was overwhelming.}#~",,,~#ttsA:en-US#~
obrażać,to offend,~#tts:nap:en-US{Her comments offended him.}#~,,,~#ttsA:en-US#~
wybuch (zamieszki uliczne),outbreak,~#tts:nap:en-US{There was an outbreak of the flu.}#~,,,~#ttsA:en-US#~
odpowiednio,respectively,"~#tts:nap:en-US{John and Mary are 25 and 30 years old, respectively.}#~",,,~#ttsA:en-US#~
przeczucie,premonition,~#tts:nap:en-US{She had a premonition that something bad was going to happen.}#~,,,~#ttsA:en-US#~
"wrzosowisko

cumować","moor

to moor",~#tts:nap:en-US{The boat was moored to the dock.}#~,,,~#ttsA:en-US#~
"zróżnicowany, różny",miscellaneous,"~#tts:nap:en-US{various, diverse, varied}#~
~#tts:nap:en-US{heterogeneous, multifarious}#~

~#tts:nap:en-US{The box contained miscellaneous items.}#~",,,~#ttsA:en-US#~
"przymusowy,
obowiązkowy (wymagany przez prawo, system, zasady ogólne)",compulsory,"~#tts:nap:en-US{mandatory, required, obligatory}#~
~#tts:nap:en-US{statutory}#~ (wynikający z prawa)
~#tts:nap:en-US{prescribed}#~ (narzucony przepisami)

~#tts:nap:en-US{The course is compulsory for all students.}#~",,,~#ttsA:en-US#~
"okrytny, nieustępliwy, bezlitosny",relentless,"~#tts:nap:en-US{unstoppable, unavoidable, persistent}#~
~#tts:nap:en-US{inescapable, inevitable, irrevocable, continuous, inexorable}#~

~#tts:nap:en-US{The rain was relentless.}#~",,,~#ttsA:en-US#~
"jąkać się, mieć trudności w płynnym mówieniu (często trwały problem)",to stutter,"~#tts:nap:en-US{to stammer}#~

~#tts:nap:en-US{He stuttered when he tried to speak.}#~",,,~#ttsA:en-US#~
przebieg wydarzeń,proceedings,~#tts:nap:en-US{The court proceedings were delayed.}#~,,,~#ttsA:en-US#~
"obskurny, plugawy, podejrzany",sleazy,"podły: ~#tts:nap:en-US{mean, lowdown, vile, despicable, scurvy}#~
~#tts:nap:en-US{awful, abominable, wicked, sordid}#~

obskurny: ~#tts:nap:en-US{dingy, sleazy}#~

~#tts:nap:en-US{The hotel was sleazy and dirty.}#~",,,~#ttsA:en-US#~
"zaopiekować się dzieckiem, wziąć na wychowanie",to foster,~#tts:nap:en-US{They fostered a child.}#~,,,~#ttsA:en-US#~
"życzliwy, dobroczynny, pełen dobrej woli",benevolent,"~#tts:nap:en-US{neighbourly, kind-hearted}#~ 
~#tts:nap:en-US{benignant}#~ 
~#tts:nap:en-US{acodating, accommodating}#~

~#tts:nap:en-US{She was a kind-hearted and helpful neighbor.}#~",,,~#ttsA:en-US#~
"lichy, tandetny",shoddy,~#tts:nap:en-US{The workmanship was shoddy.}#~,,,~#ttsA:en-US#~
"plamka, pyłek, punkcik",speck,~#tts:nap:en-US{There was a speck of dust on the table.}#~,,,~#ttsA:en-US#~
następstwa,aftermath,~#tts:nap:en-US{The aftermath of the storm was devastating.}#~,,,~#ttsA:en-US#~
zakłócenie porządku publicznego,affray,~#tts:nap:en-US{There was an affray in the bar.}#~,,,~#ttsA:en-US#~
ogromny,immense,"~#tts:nap:en-US{enormous, huge, tremendous}#~
~#tts:nap:en-US{colossal, formidable, vast}#~

~#tts:nap:en-US{The task was immense.}#~",,,~#ttsA:en-US#~
"na opak, idący w złą stronę",awry,~#tts:nap:en-US{The plan went awry.}#~,,,~#ttsA:en-US#~
"elegancki, jedwabisty",flossy,~#tts:nap:en-US{She was wearing a flossy dress.}#~,,,~#ttsA:en-US#~
"uprząż, pas bezpieczeństwa

zaprzęgać","harness

to harness",~#tts:nap:en-US{The horse was harnessed to the cart.}#~,,,~#ttsA:en-US#~
szelki,"suspenders, braces",~#tts:nap:en-US{He wore suspenders to hold up his pants.}#~,,,~#ttsA:en-US#~
"zazdrość

zazdrościć","envy
to envy",~#tts:nap:en-US{I envy her beautiful hair.}#~,,,~#ttsA:en-US#~
"związany, zobowiązany, uwiązany, ograniczony",bound,"~#tts:nap:en-US{He was bound by his promise.}#~

~#tts:nap:en-US{The book was bound in leather.}#~",,,~#ttsA:en-US#~
"upośledzony, uszkodzony",crippled,~#tts:nap:en-US{The accident left him crippled.}#~,,,~#ttsA:en-US#~
holować,to tow,"~#tts:nap:en-US{to tug}#~ ➟ ciągnąć
~#tts:nap:en-US{to tow}#~ ➟ holować
~#tts:nap:en-US{to tote}#~ ➟ dźwigać
~#tts:nap:en-US{to lug}#~ ➟ taszczyć

~#tts:nap:en-US{The car was towed away.}#~",,,~#ttsA:en-US#~
lombard,pawnshop,~#tts:nap:en-US{He pawned his watch at the pawnshop.}#~,,,~#ttsA:en-US#~
"ikra, skrzek",spawn,~#tts:nap:en-US{The fish spawned in the river.}#~,,,~#ttsA:en-US#~
grzybica ciała,tinea corporis,~#tts:nap:en-US{He had ringworm (tinea corporis).}#~,,,~#ttsA:en-US#~
"złożony, związek, teren z ogrodzeniem, mieszanina",compound,~#tts:nap:en-US{The compound was surrounded by a fence.}#~,,,~#ttsA:en-US#~
"liszaj, opryszczka",herpes,~#tts:nap:en-US{She had a herpes outbreak.}#~,,,~#ttsA:en-US#~
"walka, napad, mecz, atak (sport)",bout,~#tts:nap:en-US{He had a bout of flu.}#~,,,~#ttsA:en-US#~
"herb

grzbiet góry",crest,"~#tts:nap:en-US{The eagle's crest was white.}#~

~#tts:nap:en-US{The eagle's crest was a symbol of power and strength.}#~",,,~#ttsA:en-US#~
"zawracanie głowy, męczarnia",hassle,~#tts:nap:en-US{It was a hassle to find a parking space.}#~,,,~#ttsA:en-US#~
"pomost, molo",pier,"~#tts:nap:en-US{jetty}#~

~#tts:nap:en-US{We walked out onto the pier.}#~",,,~#ttsA:en-US#~
"ubywać, zmniejszać się, opaść (o wodzie)
osadzać się na dnie, uspokajać się (o burzy)",to subside,~#tts:nap:en-US{The storm began to subside.}#~,,,~#ttsA:en-US#~
"blady, bladość","pale, paleness",~#tts:nap:en-US{She looked pale after the illness.}#~,,,~#ttsA:en-US#~
medalion,locket,~#tts:nap:en-US{She wore a locket with a picture of her child.}#~,,,~#ttsA:en-US#~
wygoda,convenience,~#tts:nap:en-US{The convenience store was open 24 hours a day.}#~,,,~#ttsA:en-US#~
sklepik wielobranżowy,convenience store,~#tts:nap:en-US{He bought a snack at the convenience store.}#~,,,~#ttsA:en-US#~
maciupeńki,teeny-weeny,~#tts:nap:en-US{The baby was teeny-weeny.}#~,,,~#ttsA:en-US#~
"pozbywać się, tracić, zrzucać

hangar, zajezdnia, szopa, budka","to shed

shed",~#tts:nap:en-US{The snake shed its skin.}#~,,,~#ttsA:en-US#~
cudzołożyć,to fornicate,~#tts:nap:en-US{They were caught fornicating.}#~,,,~#ttsA:en-US#~
kąsek,morsel,~#tts:nap:en-US{He ate a morsel of bread.}#~,,,~#ttsA:en-US#~
"pogarda, lekceważenie",contempt,"~#tts:nap:en-US{offense, insult, affront, outrage, transgression}#~
~#tts:nap:en-US{scorn, disdain, resentment}#~
~#tts:nap:en-US{insult, umbrage, indignation}#~

~#tts:nap:en-US{disregard, neglect, scorn, negligence}#~

~#tts:nap:en-US{She looked at him with contempt.}#~",,,~#ttsA:en-US#~
"pogarda, drwina, lekceważenie",scorn,"~#tts:nap:en-US{offense, insult, affront, outrage, transgression}#~
~#tts:nap:en-US{disdain, resentment, insult}#~
~#tts:nap:en-US{contempt, umbrage, indignation}#~

~#tts:nap:en-US{He treated her with scorn.}#~",,,~#ttsA:en-US#~
zahamowania społeczne,social inhibition,~#tts:nap:en-US{He had no social inhibition and was always talking.}#~,,,~#ttsA:en-US#~
"zwitek, kupa szmalu, kupa forsy, fura szmalu",wad,~#tts:nap:en-US{He took a wad of money out of his pocket.}#~,,,~#ttsA:en-US#~
brodzić,to wade,~#tts:nap:en-US{We waded through the shallow water.}#~,,,~#ttsA:en-US#~
"mocna wódka, gorzała","hooch, hootcher",~#tts:nap:en-US{He was drinking hooch.}#~,,,~#ttsA:en-US#~
"skwapliwość, szybkość",celerity,"~#tts:nap:en-US{eagerness, willingness}#~
~#tts:nap:en-US{alacrity, readiness}#~

~#tts:nap:en-US{He acted with celerity.}#~",,,~#ttsA:en-US#~
ustny,parol,~#tts:nap:en-US{He was released on parole.}#~,,,~#ttsA:en-US#~
choroba psychiczna,"mental illness, mental disease",~#tts:nap:en-US{He suffered from mental illness.}#~,,,~#ttsA:en-US#~
abażur,lampshade,~#tts:nap:en-US{The lampshade was made of silk.}#~,,,~#ttsA:en-US#~
"zaniepokojony, pełen niepokoju",anxious,"~#tts:nap:en-US{worried, concerned, disturbed, uneasy}#~
~#tts:nap:en-US{to be in a spin}#~

~#tts:nap:en-US{He was anxious about the exam.}#~",,,~#ttsA:en-US#~
"pierścień, kołnierz, obroża",collar,~#tts:nap:en-US{The dog's collar was loose.}#~,,,~#ttsA:en-US#~
"sędzia, sędziować [sport]",umpire,~#tts:nap:en-US{The umpire called the runner out.}#~,,,~#ttsA:en-US#~
"zraszacz, spryskiwacz",sprinkle,~#tts:nap:en-US{Sprinkle some cheese on the pizza.}#~,,,~#ttsA:en-US#~
"stos, kupa, kopiec, mnóstwo, nagromadzenie, góra czegoś, zwał, usypisko, sterta, pryzma",heap,~#tts:nap:en-US{There was a heap of laundry in the corner.}#~,,,~#ttsA:en-US#~
"krnąbrny, kłótliwy",fractious,~#tts:nap:en-US{The child was fractious and wouldn't stop crying.}#~,,,~#ttsA:en-US#~
zmówić się,to collude,"~#tts:nap:en-US{to arrange}#~

~#tts:nap:en-US{The two companies colluded to fix prices.}#~",,,~#ttsA:en-US#~
dusić,"to stifle, to constrict, to strangle, to choke",~#tts:nap:en-US{He tried to stifle a yawn.}#~,,,~#ttsA:en-US#~
ułamek,fraction,~#tts:nap:en-US{He only ate a fraction of the cake.}#~,,,~#ttsA:en-US#~
udar słoneczny,sunstroke,~#tts:nap:en-US{She got sunstroke on the beach.}#~,,,~#ttsA:en-US#~
"ułatwić, złagodzić, uspokoić, zmniejszyć trudność",to ease,"~#tts:nap:en-US{to calm, to pacify, to reassure, to soothe}#~
~#tts:nap:en-US{to quiet, to allay, to tranquilize}#~
~#tts:nap:en-US{to hush, to placate, to mollify, to alleviate}#~
~#tts:nap:en-US{to rationalize, to sugarcoat, to smooth over}#~

~#tts:nap:en-US{The pain began to ease.}#~",,,~#ttsA:en-US#~
lśniący,"sleek, glossy, lustrous",~#tts:nap:en-US{Her hair was sleek and shiny.}#~,,,~#ttsA:en-US#~
wylegiwać się,to loll,~#tts:nap:en-US{He lolled around on the couch.}#~,,,~#ttsA:en-US#~
"taszczyć, dźwigać coś",to tote,"~#tts:nap:en-US{to tug}#~ ➟ ciągnąć
~#tts:nap:en-US{to tow}#~ ➟ holować
~#tts:nap:en-US{to tote}#~ ➟ dźwigać
~#tts:nap:en-US{to lug}#~ ➟ taszczyć

~#tts:nap:en-US{She was toting a heavy bag.}#~",,,~#ttsA:en-US#~
"nieuchronny, bezwzględny",inexorable,"~#tts:nap:en-US{relentless, unstoppable, unavoidable, inescapable}#~ 
~#tts:nap:en-US{inevitable, irrevocable, persistent, continuous}#~ 

~#tts:nap:en-US{The passage of time is inexorable.}#~",,,~#ttsA:en-US#~
"odzyskać, odebrać",to reclaim,~#tts:nap:en-US{She reclaimed her stolen property.}#~,,,~#ttsA:en-US#~
"muł, osad",sludge,~#tts:nap:en-US{The flood left behind a lot of sludge.}#~,,,~#ttsA:en-US#~
"spacerować, przechadzać się swobodnie",to stroll,~#tts:nap:en-US{We strolled through the park.}#~,,,~#ttsA:en-US#~
przedłużyć,to prolong,~#tts:nap:en-US{He tried to prolong the conversation.}#~,,,~#ttsA:en-US#~
ostryga,oyster,~#tts:nap:en-US{I ate an oyster.}#~,,,~#ttsA:en-US#~
ochota,"willingness, desire, craving, alacrity",~#tts:nap:en-US{He had a willingness to help.}#~,,,~#ttsA:en-US#~
"dzwonić, podpity, podchmielony",jingle,~#tts:nap:en-US{The jingle of the coins was annoying.}#~,,,~#ttsA:en-US#~
"kwalifikujący się, mający prawo do ubiegania się

odpowiedni",eligible,~#tts:nap:en-US{He was eligible to vote.}#~,,,~#ttsA:en-US#~
"akt oskarżenia
oskarżenie",indictment,"~#tts:nap:en-US{accusation, charge, prosecution}#~

~#tts:nap:en-US{The grand jury returned an indictment against him.}#~",,,~#ttsA:en-US#~
"szczery, bezceremonialny",blunt,~#tts:nap:en-US{He was blunt and honest.}#~,,,~#ttsA:en-US#~
"równoważyć, kompensować",to offset,~#tts:nap:en-US{The profits offset the losses.}#~,,,~#ttsA:en-US#~
"stateczny, spokojny",sedate,~#tts:nap:en-US{The medicine made her feel sedate.}#~,,,~#ttsA:en-US#~
miotła,"broomstick, broom","~#tts:nap:en-US{She swept the floor with a broom.}#~
~#tts:nap:en-US{The witch flew on a broomstick.}#~",,,~#ttsA:en-US#~
zniedołężniały,senile,~#tts:nap:en-US{He was becoming senile.}#~,,,~#ttsA:en-US#~
ubikacja,lavatory,~#tts:nap:en-US{The lavatory was dirty.}#~,,,~#ttsA:en-US#~
"spokój, cisza",hush,~#tts:nap:en-US{A hush fell over the crowd as the speaker began to speak.}#~,,,~#ttsA:en-US#~
łapówka,hush-money,~#tts:nap:en-US{The politician was accused of accepting hush-money to keep quiet about the scandal.}#~,,,~#ttsA:en-US#~
"wystawiać, wystawa, eksponat, dowód rzeczowy, dowód",exhibit,~#tts:nap:en-US{The exhibit was very interesting.}#~,,,~#ttsA:en-US#~
"fiasko, całkowita klęska",debacle,~#tts:nap:en-US{The whole thing was a debacle.}#~,,,~#ttsA:en-US#~
"zaćma starcza [med], katarakta",senile cataract,~#tts:nap:en-US{He had senile cataracts.}#~,,,~#ttsA:en-US#~
"małżonka, małżonek",spouse,~#tts:nap:en-US{His spouse is a doctor.}#~,,,~#ttsA:en-US#~
zmarły,deceased,~#tts:nap:en-US{Her father is deceased.}#~,,,~#ttsA:en-US#~
"głuche uderzenie, grzmotnięcie, huknięcie",thump,~#tts:nap:en-US{I heard a thump in the night.}#~,,,~#ttsA:en-US#~
samogłoska,vowel,"~#tts:nap:en-US{A, E, I, O, and U are vowels.}#~",,,~#ttsA:en-US#~
spółgłoska,consonant,"~#tts:nap:en-US{B, C, D, F, G, H, J, K, L, M, N, P, Q, R, S, T, V, W, X, Y, and Z are consonants.}#~",,,~#ttsA:en-US#~
płaz,amphibian,~#tts:nap:en-US{Frogs are amphibians.}#~,,,~#ttsA:en-US#~
gad,reptile,"~#tts:nap:en-US{Lizards, snakes, and crocodiles are all reptiles.}#~",,,~#ttsA:en-US#~
"błahy, nieistotny, trywialny, godny lekceważenia",trifling,"~#tts:nap:en-US{piddling, inconsequential, frivolous}#~

~#tts:nap:en-US{It was a trifling matter.}#~",,,~#ttsA:en-US#~
"oznaczać, zapowiadać, oznaka
przepowiadać, wróżyć, przeczuć

znak, zapowiedź, wróżba, zwiastun, zadatek","to presage

presage",~#tts:nap:en-US{The dark clouds presaged a storm.}#~,,,~#ttsA:en-US#~
"żałosny, nędzny, nieszczęśliwy
przygnębiony, przygnębiający","pitiful, piteous, pathetic, miserable, plaintive
dismal, lamentable, deplorable, wretched",~#tts:nap:en-US{The sight was pitiful.}#~,,,~#ttsA:en-US#~
"książka przychodów i rozchodów
księga rachunkowa","sales ledger, ledger",~#tts:nap:en-US{The accountant kept the ledger.}#~,,,~#ttsA:en-US#~
"ryzyko, niebezpieczeństwo",peril,~#tts:nap:en-US{The hikers were in great peril.}#~,,,~#ttsA:en-US#~
"przychody

urzędnik skarbowy","revenue

revenue officer
tax officer",~#tts:nap:en-US{The government's revenue was down.}#~,,,"~#ttsA:en-US#~
~#no-swap#~"
"podsłuchiwanie, szpiegowanie",eavesdropping,~#tts:nap:en-US{He was accused of eavesdropping on their conversation.}#~,,,~#ttsA:en-US#~
"nienaruszony, czysty, w idealnym stanie",pristine,"~#tts:nap:en-US{impeccable, irreproachable}#~

~#tts:nap:en-US{The beach was pristine.}#~",,,~#ttsA:en-US#~
"nieskazitelny, bez zarzutu, perfekcyjny (zachowanie, wygląd, standard)",impeccable,"~#tts:nap:en-US{pristine, irreproachable}#~

~#tts:nap:en-US{Her manners were impeccable.}#~",,,~#ttsA:en-US#~
"sprytny, przebiegły, chytry, szczwany, cwaniactwo",cunning,"~#tts:nap:en-US{clever, smart, canny, ingenious}#~ 
~#tts:nap:en-US{sly, shrewd}#~

~#tts:nap:en-US{He was a cunning fox.}#~",,,~#ttsA:en-US#~
"ród, linia rodu",lineage,~#tts:nap:en-US{He came from a noble lineage.}#~,,,~#ttsA:en-US#~
potomstwo,progeny,"~#tts:nap:en-US{offspring}#~

potomkowie ➟ ~#tts:nap:en-US{posterity, descendants}#~

~#tts:nap:en-US{His progeny were all successful.}#~",,,~#ttsA:en-US#~
