#SHEETINFO | name=Common Fractions,,,,,,
"=""\( \frac{""&Q131&""}{""&R131&""} \) ÷ \( \frac{""&S131&""}{""&T131&""} \) = ?""","=""\( \frac{""&(Q131*T131)/GCD(Q131*T131;R131*S131)&""}{""&(R131*S131)/GCD(Q131*T131;R131*S131)&""} \)""",,~#place-after-tech-cols#~=R131-RANDBETWEEN(1;R131-1),=RANDBETWEEN(2;8),=R131* RANDBETWEEN(2;9),=RANDBETWEEN(2;8)
"=""\( \frac{""&Q132&""}{""&R132&""} \) ÷ \( \frac{""&S132&""}{""&T132&""} \) = ?""","=""\( \frac{""&(Q132*T132)/GCD(Q132*T132;R132*S132)&""}{""&(R132*S132)/GCD(Q132*T132;R132*S132)&""} \)""",,~#place-after-tech-cols#~=R132-RANDBETWEEN(1;R132-1),=RANDBETWEEN(2;8),=R132* RANDBETWEEN(2;9),=RANDBETWEEN(2;8)
"=""\( \frac{""&Q133&""}{""&R133&""} \) ÷ \( \frac{""&S133&""}{""&T133&""} \) = ?""","=""\( \frac{""&(Q133*T133)/GCD(Q133*T133;R133*S133)&""}{""&(R133*S133)/GCD(Q133*T133;R133*S133)&""} \)""",,~#place-after-tech-cols#~=R133-RANDBETWEEN(1;R133-1),=RANDBETWEEN(2;8),=R133* RANDBETWEEN(2;9),=RANDBETWEEN(2;8)
"=""\( \frac{""&Q134&""}{""&R134&""} \) ÷ \( \frac{""&S134&""}{""&T134&""} \) = ?""","=""\( \frac{""&(Q134*T134)/GCD(Q134*T134;R134*S134)&""}{""&(R134*S134)/GCD(Q134*T134;R134*S134)&""} \)""",,~#place-after-tech-cols#~=R134-RANDBETWEEN(1;R134-1),=RANDBETWEEN(2;8),=R134* RANDBETWEEN(2;9),=RANDBETWEEN(2;8)
"=""\( \frac{""&Q135&""}{""&R135&""} \) ÷ \( \frac{""&S135&""}{""&T135&""} \) = ?""","=""\( \frac{""&(Q135*T135)/GCD(Q135*T135;R135*S135)&""}{""&(R135*S135)/GCD(Q135*T135;R135*S135)&""} \)""",,~#place-after-tech-cols#~=R135-RANDBETWEEN(1;R135-1),=RANDBETWEEN(2;8),=R135* RANDBETWEEN(2;9),=RANDBETWEEN(2;8)
"=""\( \frac{""&Q136&""}{""&R136&""} \) ÷ \( \frac{""&S136&""}{""&T136&""} \) = ?""","=""\( \frac{""&(Q136*T136)/GCD(Q136*T136;R136*S136)&""}{""&(R136*S136)/GCD(Q136*T136;R136*S136)&""} \)""",,~#place-after-tech-cols#~=R136-RANDBETWEEN(1;R136-1),=RANDBETWEEN(2;8),=R136* RANDBETWEEN(2;9),=RANDBETWEEN(2;8)
,,,,,,
What is the result of \( \frac{3}{4} \) + (5 - 2<sup>2</sup>)?,1 \( \frac{3}{4} \),,,,,
Calculate: 10 - (1 + 2)<sup>2</sup> × \( \frac{1}{3} \),7,,,,,
What is the result of (2<sup>3</sup> + 7) × \( \frac{1}{5} \)?,3,,,,,
Calculate the value of the expression \( \frac{1}{2} \) + (8 - 2<sup>2</sup>),4 \( \frac{1}{2} \),,,,,
Calculate the value of the expression (2<sup>3</sup> + 2) × \( \frac{1}{2} \) + 5,10,,,,,
What is the result of 20 × \( \frac{1}{4} \) + (10 - 2<sup>2</sup>)?,11,,,,,
Calculate: (5<sup>2</sup> - 1) ÷ 3 × \( \frac{1}{2} \) + 6,10,,,,,
What is the result of (20 ÷ 5 + 1) × \( \frac{1}{5} \) + 3<sup>2</sup>?,10,,,,,
Calculate the value of the expression 15 - (3 + 2<sup>3</sup>) ÷ 2,9 \( \frac{1}{2} \),,,,,
,,,,,,
Word Problems,,,,,,
"In a class of 30 students, \( \frac{2}{3} \) are girls. How many girls are in the class?",20,,,,,
There are 9 red and 6 green balls in a box. What part of the balls are green?,\( \frac{2}{5} \),,,,,
There are 80 apples in a basket. \( \frac{3}{5} \) of them are red apples. How many apples are red?,48,,,,,
There are 16 cars and 4 motorcycles in a parking lot. What part of the vehicles are motorcycles?,\( \frac{1}{5} \),,,,,
"Maya ate \( \frac{3}{5} \) of a chocolate bar, which is 60 g. How many grams did the whole bar weigh?",100 g,,,,,
48 people went on a trip. \( \frac{5}{8} \) of them were children. How many children went?,30,,,,,
"56 trees grow in an orchard, of which \( \frac{1}{7} \) are pear trees. How many pear trees are there?",8,,,,,
40 children went on a trip. \( \frac{3}{4} \) of them were girls. How many girls went on the trip?,30,,,,,
There are 36 lollipops in a box. \( \frac{1}{3} \) are cherry lollipops. How many cherry lollipops are there?,12,,,,,
There are 150 trees in an orchard. \( \frac{4}{5} \) are apple trees. How many apple trees are there?,120,,,,,
There are 25 sheep and 5 goats in a herd. What part of the animals are goats?,\( \frac{1}{6} \),,,,,
There are 18 boys and 12 girls in a class. What part of the class are girls?,\( \frac{2}{5} \),,,,,
There are 400 seats in a theater. \( \frac{7}{10} \) are occupied. How many seats are occupied?,280,,,,,
There are 28 students in a class. \( \frac{1}{4} \) of them have blue eyes. How many students have blue eyes?,7,,,,,
There are 200 books in a library. \( \frac{3}{10} \) are nature books. How many of them are there?,60,,,,,
There are 12 girls and 8 boys in a class. What part of the class are girls?,\( \frac{3}{5} \),,,,,
There are 60 candies in a box. \( \frac{1}{4} \) of them are strawberry candies. How many strawberry candies are there?,15,,,,,
"There are 20 T-shirts in a closet, of which 8 are white. What part are white T-shirts?",\( \frac{2}{5} \),,,,,
There are 15 apples and 5 pears in a basket. What part of the fruit are pears?,\( \frac{1}{4} \),,,,,
There are 240 books in a library. \( \frac{3}{8} \) of them are adventure books. How many books is that?,90,,,,,
There are 90 fish in an aquarium. \( \frac{1}{3} \) are goldfish. How many goldfish are there?,30,,,,,
There are 120 candies in a jar. \( \frac{2}{3} \) are hard candies. How many hard candies are there?,80,,,,,
There are 40 students in a class. \( \frac{3}{8} \) wear glasses. How many students wear glasses?,15,,,,,
There are 36 balls in a box. \( \frac{1}{3} \) of them are red balls. How many balls are red?,12,,,,,
There are 60 T-shirts in a closet. \( \frac{1}{2} \) are white T-shirts. How many white T-shirts are there?,30,,,,,
There are 120 crayons in a box. \( \frac{1}{6} \) of them are blue crayons. How many blue crayons are there?,20,,,,,
There are 54 balls on a field. \( \frac{5}{9} \) are basketballs. How many basketballs are there?,30,,,,,
"A shop sold 48 rolls, including 12 whole grain ones. What part were whole grain?",\( \frac{1}{4} \),,,,,
"There are 30 chocolates in a box, of which 18 are filled. What part are filled chocolates?",\( \frac{3}{5} \),,,,,
George read \( \frac{2}{3} \) of a book that has 90 pages. How many pages did he read?,60,,,,,
There are 14 girls and 21 boys in a group. What part of the group are boys?,\( \frac{3}{5} \),,,,,
A book has 120 pages. Adam read \( \frac{2}{5} \) of them. How many pages did he read?,48,,,,,
"There are 40 books in a library, of which 10 are history books. What part are history books?",\( \frac{1}{4} \),,,,,
There are 20 girls and 15 boys in a class. What part are boys?,\( \frac{3}{7} \),,,,,
There were 80 candies in a box. Children ate \( \frac{5}{8} \) of them. How many are left?,30,,,,,
A shop sold 150 rolls. \( \frac{2}{5} \) were whole grain rolls. How many whole grain rolls were sold?,60,,,,,
There are 72 people in a group. \( \frac{1}{6} \) are teachers. How many teachers are there?,12,,,,,
"Peter drank \( \frac{2}{3} \) of a glass of juice, which is 200 ml. How many ml does the whole glass hold?",300 ml,"Since \( \frac{2}{3} \) is 200 ml, then \( \frac{1}{3} \) is 100 ml. 
The whole glass is 3 parts: 3 × 100 = 300.",,,,
"Ann read \( \frac{1}{4} \) of a book, which is 30 pages. How many pages does the book have?",120 pages,"If \( \frac{1}{4} \) is 30 pages, then the whole is 4 parts.
So 30 × 4 = 120 ",,,,
"John rode \( \frac{3}{8} \) of a route by bike, which is 15 km. How many km is the entire route?",40 km,"\( \frac{3}{8} \) = 15 km, so \( \frac{1}{8}  \) = 15 ÷ 3 = 5 . 
The whole is 8 × 5 = 40.",,,,
"Robert ate \( \frac{5}{6} \) of a pizza, which is 25 cm of diameter. What was the diameter of the whole pizza?",30 cm,"\( \frac{5}{6} \) = 25 cm, so \( \frac{1}{6} \) = 25 ÷ 5 = 5. 
The whole is 6 × 5 = 30.",,,,
"Thomas spent \( \frac{3}{4} \) of his savings, which is $150. How much money did he have at the start?",200,"\( \frac{3}{4} \) = $150, so \( \frac{1}{4} \) = 150 ÷ 3 = 50. 
The whole is 4 × 50 = 200.",,,,
"Alex traveled \( \frac{2}{5} \) of a route by bus, which is 18 km. How many km was the entire route?",45 km,"\( \frac{2}{5} \) = 18 km, so \( \frac{1}{5} \) = 18 ÷ 2 = 9. 
The whole is 5 × 9 = 45.",,,,
"A bag of apples weighs \( \frac{7}{10} \) of the total weight, which is 14 kg. How many kg do all the apples weigh?",20 kg,"\( \frac{7}{10} \) = 14 kg, so \( \frac{1}{10} \) = 14 ÷ 7 = 2.
The whole is 10 × 2 = 20.",,,,
"Adam finished \( \frac{4}{9} \) of his homework, which is 12 problems. How many problems are in the whole assignment?",27 problems,"\( \frac{4}{9} \) = 12, so \( \frac{1}{9} \) = 12 ÷ 4 = 3.
The whole is 9 × 3 = 27.",,,,
